date,home_team,away_team,home_win,runs_scored_diff,runs_allowed_diff,season_run_diff_diff,recent_win_pct_diff,rest_days_diff
2026-04-30,Milwaukee Brewers,Arizona Diamondbacks,1,0.2413793103448274,1.068965517241379,1.3103448275862069,-0.09999999999999998,0
2026-04-30,Athletics,Kansas City Royals,1,0.06666666666666732,0.2999999999999998,0.36666666666666664,0.09999999999999998,0
2026-04-30,Minnesota Twins,Toronto Blue Jays,1,0.7086021505376348,-0.14086021505376323,0.567741935483871,-0.49999999999999994,0
2026-05-01,Chicago Cubs,Arizona Diamondbacks,1,0.7516129032258059,1.17741935483871,1.9290322580645163,0.29999999999999993,1
2026-05-01,Detroit Tigers,Texas Rangers,0,0.35483870967741904,-0.4838709677419355,-0.12903225806451613,0.0,-1
2026-05-01,Pittsburgh Pirates,Cincinnati Reds,1,0.49092741935483897,-0.019153225806451957,0.4717741935483871,-0.39999999999999997,0
2026-05-01,Washington Nationals,Milwaukee Brewers,0,0.13541666666666696,-1.7145833333333336,-1.5791666666666666,0.09999999999999998,0
2026-05-01,New York Yankees,Baltimore Orioles,1,0.25806451612903203,1.6451612903225805,1.903225806451613,0.30000000000000004,1
2026-05-01,Boston Red Sox,Houston Astros,1,-1.282258064516129,1.578629032258065,0.2963709677419355,0.0,1
2026-05-01,Tampa Bay Rays,San Francisco Giants,1,1.211827956989247,-0.4064516129032256,0.8053763440860215,0.19999999999999996,1
2026-05-01,Miami Marlins,Philadelphia Phillies,0,0.5483870967741931,0.935483870967742,1.4838709677419355,0.19999999999999996,1
2026-05-01,Minnesota Twins,Toronto Blue Jays,0,0.877016129032258,0.05342741935483897,0.9304435483870968,-0.3,0
2026-05-01,St. Louis Cardinals,Los Angeles Dodgers,1,-0.42043010752688126,-1.6419354838709679,-2.062365591397849,0.0,-1
2026-05-01,Colorado Rockies,Atlanta Braves,0,-1.25,-1.03125,-2.28125,-0.19999999999999996,0
2026-05-01,Los Angeles Angels,New York Mets,0,1.2681451612903225,-0.48286290322580605,0.7852822580645162,-0.19999999999999998,1
2026-05-01,Athletics,Cleveland Guardians,0,0.382056451612903,-0.29334677419354804,0.08870967741935484,0.19999999999999996,-1
2026-05-01,San Diego Padres,Chicago White Sox,0,0.47204301075268873,0.5688172043010757,1.0408602150537634,-0.09999999999999998,0
2026-05-01,Seattle Mariners,Kansas City Royals,0,0.12298387096774199,0.805443548387097,0.9284274193548387,0.19999999999999996,1
2026-05-02,New York Yankees,Baltimore Orioles,1,0.40625,1.75,2.15625,0.30000000000000004,0
2026-05-02,Minnesota Twins,Toronto Blue Jays,0,0.7263257575757578,-0.07102272727272751,0.6553030303030303,-0.39999999999999997,0
2026-05-02,Chicago Cubs,Arizona Diamondbacks,1,0.759072580645161,1.172379032258065,1.9314516129032258,0.39999999999999997,0
2026-05-02,Athletics,Cleveland Guardians,0,0.2803030303030303,-0.3787878787878789,-0.09848484848484848,0.19999999999999996,0
2026-05-02,Pittsburgh Pirates,Cincinnati Reds,1,0.7215909090909092,0.22821969696969724,0.9498106060606061,-0.19999999999999996,0
2026-05-02,Washington Nationals,Milwaukee Brewers,0,-0.021505376344086002,-1.820136852394917,-1.841642228739003,0.0,0
2026-05-02,Boston Red Sox,Houston Astros,0,-1.183712121212121,1.5946969696969697,0.4109848484848485,0.0,0
2026-05-02,Miami Marlins,Philadelphia Phillies,1,0.5,0.875,1.375,0.0,0
2026-05-02,Tampa Bay Rays,San Francisco Giants,1,1.266129032258065,-0.29536290322580605,0.970766129032258,0.29999999999999993,0
2026-05-02,St. Louis Cardinals,Los Angeles Dodgers,1,-0.248991935483871,-1.431451612903226,-1.6804435483870968,0.19999999999999996,0
2026-05-02,Detroit Tigers,Texas Rangers,1,0.3125,-0.5,-0.1875,-0.09999999999999998,0
2026-05-02,Colorado Rockies,Atlanta Braves,0,-1.2727272727272734,-1.060606060606061,-2.333333333333333,-0.19999999999999996,0
2026-05-02,San Diego Padres,Chicago White Sox,0,0.26713709677419395,0.35987903225806495,0.627016129032258,-0.19999999999999996,0
2026-05-02,Los Angeles Angels,New York Mets,1,1.1988636363636367,-0.5,0.6988636363636364,-0.30000000000000004,0
2026-05-02,Seattle Mariners,Kansas City Royals,0,0.08617424242424221,0.7518939393939394,0.8380681818181819,0.0,0
2026-05-03,Minnesota Twins,Toronto Blue Jays,1,0.49286987522281667,-0.27540106951871657,0.2174688057040998,-0.39999999999999997,0
2026-05-03,Boston Red Sox,Houston Astros,0,-1.237967914438503,1.4581105169340471,0.22014260249554374,0.0,0
2026-05-03,Pittsburgh Pirates,Cincinnati Reds,1,0.9919786096256686,0.5267379679144382,1.5187165775401068,-0.09999999999999998,0
2026-05-03,New York Yankees,Baltimore Orioles,1,0.545454545454545,1.8484848484848482,2.393939393939394,0.4,0
2026-05-03,Washington Nationals,Milwaukee Brewers,1,-0.10661764705882337,-1.8602941176470589,-1.9669117647058822,-0.09999999999999998,0
2026-05-03,Tampa Bay Rays,San Francisco Giants,1,1.3494318181818183,-0.16193181818181834,1.1875,0.5,0
2026-05-03,Miami Marlins,Philadelphia Phillies,0,0.6060606060606055,0.9696969696969697,1.5757575757575757,0.0,0
2026-05-03,St. Louis Cardinals,Los Angeles Dodgers,0,-0.21306818181818166,-1.3551136363636362,-1.5681818181818181,0.19999999999999996,0
2026-05-03,Chicago Cubs,Arizona Diamondbacks,1,0.8011363636363633,1.194128787878788,1.9952651515151516,0.39999999999999997,0
2026-05-03,Colorado Rockies,Atlanta Braves,0,-1.4705882352941178,-1.2647058823529411,-2.735294117647059,-0.30000000000000004,0
2026-05-03,Athletics,Cleveland Guardians,1,0.03832442067736164,-0.6114081996434937,-0.5730837789661319,0.0,0
2026-05-03,Los Angeles Angels,New York Mets,0,1.1934046345811047,-0.4563279857397511,0.7370766488413547,-0.2,0
2026-05-03,Seattle Mariners,Kansas City Royals,0,0.055258467023173274,0.6978609625668453,0.7531194295900179,-0.09999999999999998,0
2026-05-03,San Diego Padres,Chicago White Sox,1,0.13352272727272751,0.22821969696969724,0.36174242424242425,-0.29999999999999993,0
2026-05-03,Detroit Tigers,Texas Rangers,1,0.42424242424242387,-0.36363636363636376,0.06060606060606061,0.09999999999999998,0
2026-05-04,Colorado Rockies,New York Mets,0,0.8151260504201678,-0.5319327731092436,0.28319327731092436,0.0,0
2026-05-04,Detroit Tigers,Boston Red Sox,0,0.49999999999999956,0.4411764705882355,0.9411764705882353,0.09999999999999998,0
2026-05-04,Tampa Bay Rays,Toronto Blue Jays,1,0.24866310160427751,0.3752228163992868,0.6238859180035651,0.30000000000000004,0
2026-05-04,Miami Marlins,Philadelphia Phillies,0,0.44117647058823506,0.7941176470588234,1.2352941176470589,-0.09999999999999998,0
2026-05-04,New York Yankees,Baltimore Orioles,1,0.7647058823529411,2.0294117647058827,2.7941176470588234,0.4,0
2026-05-04,Chicago Cubs,Cincinnati Reds,1,1.2941176470588234,0.5882352941176467,1.8823529411764706,0.29999999999999993,0
2026-05-04,Kansas City Royals,Cleveland Guardians,1,-0.053781512605042714,-0.3605042016806719,-0.41428571428571426,0.29999999999999993,0
2026-05-04,St. Louis Cardinals,Milwaukee Brewers,1,-0.3636363636363633,-0.8484848484848486,-1.212121212121212,0.09999999999999998,0
2026-05-04,Houston Astros,Los Angeles Dodgers,0,-0.06134453781512672,-2.4487394957983195,-2.5100840336134453,0.0,0
2026-05-04,Los Angeles Angels,Chicago White Sox,0,0.27899159663865536,-0.2663865546218487,0.012605042016806733,-0.49999999999999994,0
2026-05-04,Seattle Mariners,Atlanta Braves,1,-1.7714285714285714,-0.48571428571428577,-2.2571428571428576,-0.20000000000000007,0
2026-05-04,San Francisco Giants,San Diego Padres,1,-1.2762923351158642,0.30659536541889487,-0.9696969696969697,-0.2,0
2026-05-05,Detroit Tigers,Boston Red Sox,0,0.45714285714285685,0.39999999999999947,0.8571428571428571,-0.09999999999999998,0
2026-05-05,Tampa Bay Rays,Toronto Blue Jays,1,0.35630252100840387,0.4815126050420169,0.8378151260504201,0.30000000000000004,0
2026-05-05,Philadelphia Phillies,Athletics,1,-0.6109243697478997,-0.29495798319327715,-0.9058823529411764,0.19999999999999996,-1
2026-05-05,Miami Marlins,Baltimore Orioles,0,-0.2571428571428571,1.371428571428571,1.1142857142857143,0.10000000000000003,0
2026-05-05,Washington Nationals,Minnesota Twins,0,0.4285714285714288,-0.7714285714285722,-0.34285714285714286,0.2,0
2026-05-05,New York Yankees,Texas Rangers,1,1.750420168067227,0.4504201680672266,2.2008403361344535,0.4,-1
2026-05-05,Chicago Cubs,Cincinnati Reds,1,1.2857142857142856,0.5999999999999996,1.8857142857142857,0.29999999999999993,0
2026-05-05,Kansas City Royals,Cleveland Guardians,1,0.06031746031746099,-0.23730158730158735,-0.176984126984127,0.4,0
2026-05-05,Houston Astros,Los Angeles Dodgers,1,-0.20079365079365097,-2.5198412698412698,-2.7206349206349207,-0.09999999999999998,0
2026-05-05,Los Angeles Angels,Chicago White Sox,1,0.1031746031746037,-0.4293650793650796,-0.32619047619047625,-0.6,0
2026-05-05,Arizona Diamondbacks,Pittsburgh Pirates,1,-0.5974025974025974,-1.2277056277056273,-1.8251082251082251,-0.2,0
2026-05-05,Seattle Mariners,Atlanta Braves,0,-1.6944444444444446,-0.4444444444444442,-2.138888888888889,-0.09999999999999998,0
2026-05-05,San Francisco Giants,San Diego Padres,0,-1.2092436974789913,0.32521008403361407,-0.8840336134453781,-0.10000000000000003,0
2026-05-06,Tampa Bay Rays,Toronto Blue Jays,1,0.37380952380952426,0.49682539682539684,0.8706349206349207,0.4,0
2026-05-06,St. Louis Cardinals,Milwaukee Brewers,0,-0.2647058823529411,-0.7352941176470593,-1.0,0.19999999999999996,0
2026-05-06,Houston Astros,Los Angeles Dodgers,0,-0.1651651651651651,-2.4256756756756754,-2.590840840840841,0.0,0
2026-05-06,San Francisco Giants,San Diego Padres,0,-1.3190476190476192,0.17777777777777803,-1.1412698412698412,-0.10000000000000003,0
2026-05-06,Los Angeles Angels,Chicago White Sox,1,0.12837837837837807,-0.3911411411411416,-0.2627627627627628,-0.39999999999999997,0
2026-05-06,Seattle Mariners,Atlanta Braves,1,-1.6756756756756754,-0.45945945945945965,-2.135135135135135,-0.19999999999999996,0
2026-05-06,Detroit Tigers,Boston Red Sox,0,0.25,0.19444444444444375,0.4444444444444445,-0.19999999999999996,0
2026-05-06,Philadelphia Phillies,Athletics,1,-0.36904761904761907,-0.061111111111110894,-0.4301587301587302,0.30000000000000004,0
2026-05-06,Miami Marlins,Baltimore Orioles,0,-0.30555555555555536,1.2777777777777786,0.9722222222222221,0.0,0
2026-05-06,Washington Nationals,Minnesota Twins,1,0.19444444444444375,-0.9722222222222223,-0.7777777777777778,0.09999999999999998,0
2026-05-06,New York Yankees,Texas Rangers,0,1.7849206349206348,0.5238095238095237,2.308730158730159,0.5,0
2026-05-06,Chicago Cubs,Cincinnati Reds,1,1.2777777777777777,0.6111111111111107,1.8888888888888888,0.39999999999999997,0
2026-05-06,Kansas City Royals,Cleveland Guardians,0,0.11336336336336394,-0.17567567567567544,-0.062312312312312323,0.5,0
2026-05-06,Colorado Rockies,New York Mets,0,0.7365079365079366,-0.5746031746031752,0.161904761904762,0.0,0
2026-05-06,Arizona Diamondbacks,Pittsburgh Pirates,0,-0.3235294117647056,-0.9346405228758163,-1.2581699346405228,-0.10000000000000003,0
2026-05-07,New York Yankees,Texas Rangers,1,1.59984984984985,0.3723723723723724,1.9722222222222223,0.29999999999999993,0
2026-05-07,Washington Nationals,Minnesota Twins,1,0.5405405405405412,-0.5945945945945947,-0.05405405405405406,0.19999999999999996,0
2026-05-07,Kansas City Royals,Cleveland Guardians,0,0.05547652916073975,-0.22261735419630213,-0.1671408250355619,0.29999999999999993,0
2026-05-07,Chicago Cubs,Cincinnati Reds,1,1.2702702702702702,0.621621621621621,1.8918918918918919,0.6000000000000001,0
2026-05-07,Colorado Rockies,New York Mets,1,0.5765765765765765,-0.6936936936936942,-0.11711711711711714,-0.2,0
2026-05-07,Arizona Diamondbacks,Pittsburgh Pirates,0,-0.3490347490347494,-0.92972972972973,-1.2787644787644787,-0.10000000000000003,0
2026-05-07,Philadelphia Phillies,Athletics,0,-0.2770270270270272,0.022522522522522515,-0.25450450450450446,0.4,0
2026-05-07,Miami Marlins,Baltimore Orioles,1,-0.37837837837837895,1.1621621621621623,0.7837837837837838,-0.10000000000000003,0
2026-05-07,Boston Red Sox,Tampa Bay Rays,0,-0.38963963963963977,-0.21621621621621578,-0.6058558558558559,-0.30000000000000004,0
2026-05-07,San Diego Padres,St. Louis Cardinals,0,-0.2999999999999998,0.3801587301587306,0.08015873015873017,-0.29999999999999993,0
2026-05-08,Cincinnati Reds,Houston Astros,0,-0.7631578947368416,0.9473684210526319,0.1842105263157895,-0.3,-1
2026-05-08,Philadelphia Phillies,Colorado Rockies,0,-0.3947368421052633,-0.05263157894736814,-0.44736842105263164,0.5,0
2026-05-08,Baltimore Orioles,Athletics,0,0.11948790896159256,-0.8229018492176383,-0.7034139402560455,-0.09999999999999998,0
2026-05-08,Toronto Blue Jays,Los Angeles Angels,1,-0.5007112375533431,0.27453769559032715,-0.2261735419630157,0.10000000000000003,0
2026-05-08,Boston Red Sox,Tampa Bay Rays,1,-0.4871977240398291,-0.3157894736842106,-0.8029871977240398,-0.4,0
2026-05-08,Miami Marlins,Washington Nationals,0,-1.1578947368421053,1.2631578947368425,0.10526315789473684,-0.19999999999999996,0
2026-05-08,Cleveland Guardians,Minnesota Twins,1,-0.6619433198380564,0.8751686909581649,0.21322537112010795,0.09999999999999998,0
2026-05-08,Kansas City Royals,Detroit Tigers,1,-0.030583214793741043,-0.41749644381223305,-0.4480796586059744,0.19999999999999996,-1
2026-05-08,Chicago White Sox,Seattle Mariners,0,0.1628733997155054,-0.7005689900426746,-0.5376955903271693,0.09999999999999998,0
2026-05-08,Milwaukee Brewers,New York Yankees,1,-0.3285714285714283,-0.48872180451127845,-0.817293233082707,-0.20000000000000007,1
2026-05-08,Texas Rangers,Chicago Cubs,0,-1.7169274537695594,0.23897581792318645,-1.477951635846373,-0.6000000000000001,0
2026-05-08,Arizona Diamondbacks,New York Mets,0,0.8506006006006008,-0.7882882882882889,0.06231231231231238,-0.2,0
2026-05-08,San Diego Padres,St. Louis Cardinals,0,-0.31681681681681706,0.34009009009009006,0.023273273273273276,-0.4,0
2026-05-08,Los Angeles Dodgers,Atlanta Braves,1,-0.3079658605974398,0.31009957325746784,0.002133712660028486,-0.19999999999999996,0
2026-05-08,San Francisco Giants,Pittsburgh Pirates,1,-1.7603129445234709,-0.03271692745376953,-1.7930298719772404,-0.3,1
2026-05-09,Toronto Blue Jays,Los Angeles Angels,1,-0.43792172739541124,0.3218623481781373,-0.11605937921727394,0.2,0
2026-05-09,Baltimore Orioles,Athletics,0,0.09109311740890647,-0.8286099865047234,-0.7375168690958165,-0.2,0
2026-05-09,Cincinnati Reds,Houston Astros,1,-1.0,0.666666666666667,-0.33333333333333326,-0.4,0
2026-05-09,Miami Marlins,Washington Nationals,1,-1.1538461538461533,1.2051282051282053,0.051282051282051294,-0.19999999999999996,0
2026-05-09,Philadelphia Phillies,Colorado Rockies,1,-0.4358974358974361,-0.1025641025641022,-0.5384615384615384,0.39999999999999997,0
2026-05-09,Cleveland Guardians,Minnesota Twins,0,-0.5948717948717945,0.9038461538461542,0.308974358974359,0.3,0
2026-05-09,Texas Rangers,Chicago Cubs,1,-1.8286099865047234,0.07692307692307665,-1.7516869095816463,-0.7,0
2026-05-09,Kansas City Royals,Detroit Tigers,1,-0.003373819163292602,-0.38124156545209154,-0.38461538461538464,0.3,0
2026-05-09,Chicago White Sox,Seattle Mariners,1,0.05870445344129571,-0.7901484480431851,-0.7314439946018894,0.09999999999999998,0
2026-05-09,Milwaukee Brewers,New York Yankees,1,-0.16452991452991395,-0.3141025641025643,-0.4786324786324787,0.0,0
2026-05-09,Arizona Diamondbacks,New York Mets,1,0.7731152204836413,-0.8186344238975813,-0.045519203413940224,-0.39999999999999997,0
2026-05-09,San Diego Padres,St. Louis Cardinals,1,-0.46728307254623047,0.1699857752489331,-0.2972972972972973,-0.5,0
2026-05-09,San Francisco Giants,Pittsburgh Pirates,0,-1.6369770580296894,0.04655870445344146,-1.5904183535762484,-0.3,0
2026-05-09,Los Angeles Dodgers,Atlanta Braves,0,-0.2503373819163297,0.35492577597840747,0.1045883940620782,-0.09999999999999998,0
2026-05-10,Miami Marlins,Washington Nationals,1,-1.0999999999999996,1.2000000000000002,0.1,-0.19999999999999996,0
2026-05-10,Baltimore Orioles,Athletics,1,-0.01217948717948758,-0.9096153846153854,-0.9217948717948719,-0.39999999999999997,0
2026-05-10,Boston Red Sox,Tampa Bay Rays,0,-0.4203778677462884,-0.2577597840755739,-0.6781376518218624,-0.30000000000000004,0
2026-05-10,Philadelphia Phillies,Colorado Rockies,1,-0.27500000000000036,0.04999999999999982,-0.22499999999999998,0.39999999999999997,0
2026-05-10,Toronto Blue Jays,Los Angeles Angels,0,-0.09551282051282062,0.6410256410256414,0.5455128205128205,0.2,0
2026-05-10,Cincinnati Reds,Houston Astros,1,-0.9250000000000003,0.7000000000000002,-0.22499999999999998,-0.3,0
2026-05-10,Cleveland Guardians,Minnesota Twins,0,-0.6030487804878044,0.8548780487804875,0.25182926829268293,0.19999999999999996,0
2026-05-10,Chicago White Sox,Seattle Mariners,1,0.18333333333333268,-0.6429487179487179,-0.45961538461538465,0.09999999999999998,0
2026-05-10,Milwaukee Brewers,New York Yankees,1,-0.13783783783783754,-0.27972972972972965,-0.41756756756756763,0.09999999999999998,0
2026-05-10,Texas Rangers,Chicago Cubs,1,-1.6314102564102564,0.22756410256410264,-1.4038461538461537,-0.5,0
2026-05-10,San Francisco Giants,Pittsburgh Pirates,1,-1.8461538461538463,-0.2102564102564104,-2.056410256410256,-0.39999999999999997,0
2026-05-10,Arizona Diamondbacks,New York Mets,1,0.7773279352226723,-0.7692307692307692,0.0080971659919028,-0.2,0
2026-05-10,San Diego Padres,St. Louis Cardinals,1,-0.40215924426450744,0.21659919028340102,-0.1855600539811066,-0.29999999999999993,0
2026-05-10,Los Angeles Dodgers,Atlanta Braves,0,-0.37115384615384617,0.2185897435897437,-0.15256410256410247,-0.19999999999999996,0
2026-05-10,Kansas City Royals,Detroit Tigers,0,0.09871794871794926,-0.27115384615384563,-0.17243589743589746,0.39999999999999997,0
2026-05-11,Cleveland Guardians,Los Angeles Angels,1,-0.19802555168408897,0.6881533101045294,0.4901277584204413,0.09999999999999998,0
2026-05-11,Baltimore Orioles,New York Yankees,1,-0.8292682926829267,-1.9512195121951224,-2.7804878048780486,-0.3,0
2026-05-11,Toronto Blue Jays,Tampa Bay Rays,0,-0.2846153846153854,-0.5282051282051285,-0.8128205128205128,-0.4,0
2026-05-11,Texas Rangers,Arizona Diamondbacks,0,-0.608333333333333,1.097435897435898,0.4891025641025641,0.2,0
2026-05-11,Houston Astros,Seattle Mariners,0,0.7073170731707314,-1.5853658536585362,-0.8780487804878049,0.09999999999999998,0
2026-05-11,Los Angeles Dodgers,San Francisco Giants,0,1.8250000000000002,1.1,2.925,0.10000000000000003,0
2026-05-12,Cleveland Guardians,Los Angeles Angels,1,-0.07585825027685456,0.7895902547065337,0.7137320044296789,0.09999999999999998,0
2026-05-12,Baltimore Orioles,New York Yankees,0,-0.7857142857142856,-1.8809523809523805,-2.6666666666666665,-0.09999999999999998,0
2026-05-12,Cincinnati Reds,Washington Nationals,0,-1.2926829268292686,0.8048780487804876,-0.48780487804878053,-0.3,0
2026-05-12,Pittsburgh Pirates,Colorado Rockies,1,0.7560975609756095,0.8536585365853657,1.6097560975609757,0.39999999999999997,0
2026-05-12,Boston Red Sox,Philadelphia Phillies,0,-0.24634146341463437,0.7268292682926827,0.4804878048780488,-0.19999999999999996,0
2026-05-12,Toronto Blue Jays,Tampa Bay Rays,0,-0.3530487804878044,-0.587804878048781,-0.9408536585365853,-0.5,0
2026-05-12,New York Mets,Detroit Tigers,1,-0.6249999999999996,-0.125,-0.75,0.09999999999999998,0
2026-05-12,Atlanta Braves,Chicago Cubs,1,0.3170731707317067,0.6585365853658538,0.9756097560975612,-0.20000000000000007,0
2026-05-12,Chicago White Sox,Kansas City Royals,1,0.15304878048780513,-0.16158536585365812,-0.00853658536585361,-0.09999999999999998,0
2026-05-12,Minnesota Twins,Miami Marlins,1,0.43902439024390194,-0.6585365853658534,-0.2195121951219512,0.09999999999999998,0
2026-05-12,Milwaukee Brewers,San Diego Padres,1,0.8815789473684212,0.46447368421052593,1.3460526315789474,0.19999999999999996,0
2026-05-12,Texas Rangers,Arizona Diamondbacks,1,-0.6158536585365852,1.0432926829268294,0.42743902439024395,0.0,0
2026-05-12,Houston Astros,Seattle Mariners,0,0.6428571428571432,-1.595238095238095,-0.9523809523809523,0.0,0
2026-05-12,Athletics,St. Louis Cardinals,0,-0.21538461538461462,-0.13974358974358925,-0.3551282051282051,-0.09999999999999998,0
2026-05-12,Los Angeles Dodgers,San Francisco Giants,0,1.6341463414634148,0.9268292682926833,2.5609756097560976,0.0,0
2026-05-13,Baltimore Orioles,New York Yankees,1,-0.8604651162790704,-1.9302325581395348,-2.7906976744186047,-0.09999999999999998,0
2026-05-13,Cleveland Guardians,Los Angeles Angels,1,-0.05021141649048655,0.793340380549683,0.7431289640591966,0.09999999999999998,0
2026-05-13,Cincinnati Reds,Washington Nationals,0,-1.404761904761905,0.6428571428571423,-0.761904761904762,-0.3,0
2026-05-13,Pittsburgh Pirates,Colorado Rockies,0,0.7857142857142856,0.8809523809523805,1.6666666666666665,0.49999999999999994,0
2026-05-13,Boston Red Sox,Philadelphia Phillies,1,-0.2659698025551682,0.6869918699186988,0.4210220673635308,-0.19999999999999996,0
2026-05-13,Toronto Blue Jays,Tampa Bay Rays,1,-0.36991869918699116,-0.5963995354239255,-0.9663182346109175,-0.6000000000000001,0
2026-05-13,New York Mets,Detroit Tigers,1,-0.41463414634146334,0.07317073170731714,-0.3414634146341464,0.3,0
2026-05-13,Atlanta Braves,Chicago Cubs,1,0.3809523809523805,0.714285714285714,1.0952380952380951,0.0,0
2026-05-13,Chicago White Sox,Kansas City Royals,1,0.17421602787456436,-0.1341463414634143,0.04006968641114983,0.0,0
2026-05-13,Minnesota Twins,Miami Marlins,0,0.5,-0.5714285714285721,-0.07142857142857142,0.09999999999999998,0
2026-05-13,Milwaukee Brewers,San Diego Padres,0,0.9099437148217637,0.5015634771732334,1.4115071919949969,0.30000000000000004,0
2026-05-13,Texas Rangers,Arizona Diamondbacks,1,-0.529616724738676,1.0911730545876885,0.5615563298490127,0.0,0
2026-05-13,Houston Astros,Seattle Mariners,1,0.44186046511627897,-1.7441860465116283,-1.302325581395349,-0.09999999999999998,0
2026-05-13,Athletics,St. Louis Cardinals,1,-0.2597560975609756,-0.18536585365853586,-0.4451219512195122,-0.19999999999999996,0
2026-05-13,Los Angeles Dodgers,San Francisco Giants,1,1.5,0.8095238095238093,2.3095238095238093,-0.09999999999999998,0
2026-05-14,Pittsburgh Pirates,Colorado Rockies,1,0.6279069767441863,0.7209302325581399,1.3488372093023255,0.3,0
2026-05-14,Cincinnati Reds,Washington Nationals,1,-1.3953488372093021,0.6046511627906979,-0.7906976744186046,-0.39999999999999997,0
2026-05-14,New York Mets,Detroit Tigers,1,-0.38095238095238093,0.0952380952380949,-0.28571428571428575,0.3,0
2026-05-14,Minnesota Twins,Miami Marlins,1,0.39534883720930303,-0.6511627906976747,-0.2558139534883721,0.09999999999999998,0
2026-05-14,Milwaukee Brewers,San Diego Padres,1,0.8357142857142854,0.44285714285714306,1.2785714285714287,0.09999999999999998,0
2026-05-14,Houston Astros,Seattle Mariners,0,0.45454545454545414,-1.6818181818181817,-1.2272727272727273,-0.09999999999999998,0
2026-05-14,Athletics,St. Louis Cardinals,0,-0.1567944250871074,-0.0847851335656209,-0.24157955865272937,0.0,0
2026-05-14,Boston Red Sox,Philadelphia Phillies,0,-0.2137320044296791,0.7192691029900331,0.5055370985603544,-0.19999999999999996,0
2026-05-14,Atlanta Braves,Chicago Cubs,0,0.44186046511627897,0.7674418604651163,1.2093023255813953,0.09999999999999998,0
2026-05-14,Chicago White Sox,Kansas City Royals,1,0.19435215946843787,-0.10797342192691062,0.08637873754152825,0.09999999999999998,0
2026-05-14,Los Angeles Dodgers,San Francisco Giants,1,1.5581395348837206,0.8837209302325579,2.441860465116279,0.0,0
2026-05-15,Pittsburgh Pirates,Philadelphia Phillies,0,1.0,0.43181818181818166,1.4318181818181819,-0.09999999999999998,0
2026-05-15,Washington Nationals,Baltimore Orioles,1,0.9772727272727266,-0.5909090909090908,0.3863636363636364,0.09999999999999998,-1
2026-05-15,Detroit Tigers,Toronto Blue Jays,1,-0.1860465116279073,0.1627906976744189,-0.023255813953488358,-0.09999999999999998,-1
2026-05-15,Cleveland Guardians,Cincinnati Reds,0,-0.16262626262626245,0.8424242424242427,0.6797979797979798,0.3,1
2026-05-15,Tampa Bay Rays,Miami Marlins,1,0.2727272727272725,0.47835497835497787,0.7510822510822511,0.4,1
2026-05-15,Minnesota Twins,Milwaukee Brewers,0,-0.3021064301552103,-1.2749445676274944,-1.577050997782705,-0.09999999999999998,0
2026-05-15,Atlanta Braves,Boston Red Sox,1,1.6421775898520088,0.7283298097251585,2.3705073995771673,0.09999999999999998,0
2026-05-15,New York Mets,New York Yankees,0,-1.3239957716701904,-0.6395348837209305,-1.9635306553911205,0.29999999999999993,-1
2026-05-15,Chicago White Sox,Chicago Cubs,0,-0.6046511627906979,-0.558668076109937,-1.1633192389006344,0.0,0
2026-05-15,Houston Astros,Texas Rangers,1,0.8103359173126612,-1.8770025839793285,-1.0666666666666667,-0.2,-1
2026-05-15,St. Louis Cardinals,Kansas City Royals,1,0.4816017316017316,0.13961038961038952,0.6212121212121212,0.09999999999999998,0
2026-05-15,Colorado Rockies,Arizona Diamondbacks,0,0.010822510822510623,-0.23376623376623407,-0.222943722943723,-0.10000000000000003,-1
2026-05-15,Los Angeles Angels,Los Angeles Dodgers,0,-0.7727272727272725,-1.454545454545455,-2.2272727272727275,-0.2,1
2026-05-15,Seattle Mariners,San Diego Padres,0,0.10490956072351398,0.3204134366925069,0.4253229974160207,0.09999999999999998,0
2026-05-15,Athletics,San Francisco Giants,1,1.0776955602536997,-0.1712473572938693,0.9064482029598309,0.0,0
2026-05-16,Detroit Tigers,Toronto Blue Jays,0,-0.15909090909090962,0.18181818181818166,0.022727272727272707,-0.09999999999999998,0
2026-05-16,St. Louis Cardinals,Kansas City Royals,1,0.49354005167958714,0.15917312661498695,0.6527131782945736,0.3,0
2026-05-16,Colorado Rockies,Arizona Diamondbacks,1,-0.17209302325581355,-0.41033591731266217,-0.5824289405684755,-0.2,0
2026-05-16,Washington Nationals,Baltimore Orioles,1,0.9777777777777779,-0.5555555555555554,0.4222222222222222,0.09999999999999998,0
2026-05-16,Pittsburgh Pirates,Philadelphia Phillies,0,0.9333333333333327,0.3777777777777773,1.3111111111111111,-0.19999999999999996,0
2026-05-16,Tampa Bay Rays,Miami Marlins,0,0.380361757105943,0.5808785529715763,0.9612403100775193,0.4,0
2026-05-16,Cleveland Guardians,Cincinnati Reds,1,-0.1821256038647343,0.8028985507246382,0.6207729468599034,0.19999999999999996,0
2026-05-16,Houston Astros,Texas Rangers,1,0.8399209486166006,-1.7944664031620552,-0.9545454545454546,-0.09999999999999998,0
2026-05-16,Chicago White Sox,Chicago Cubs,1,-0.7020202020202015,-0.6601010101010099,-1.362121212121212,0.0,0
2026-05-16,Minnesota Twins,Milwaukee Brewers,0,-0.31428571428571406,-1.271428571428571,-1.5857142857142856,-0.19999999999999996,0
